Year,Month,SPEI1,Rainfall,Tmin,Tmax,Tmean,PET,SOI,PDO,SAM,IOD_2,Nino 3 anomaly,Nino 3.4 anomaly,Nino 4 anomaly
1970,9,2.077941264,2.796666667,5.88,15.95333333,10.916666665,75.10491358,1.18,-1.67,-1.194,-0.494,-1.07,-0.78,-0.58
1970,10,0.381418653,0.229032258,9.061290323,22.33870968,15.7000000015,130.8269263,0.74,-1.39,-2.446,-0.478,-0.87,-0.65,-0.69
1970,11,0.440846869,1.223333333,11.65333333,26.21666667,18.935,166.2627275,1.85,-0.8,-0.709,-0.184,-1.15,-0.85,-0.55
1970,12,0.503241041,0.609677419,14.7,29.40967742,22.05483871,197.590188,1.83,-0.97,-2.444,-0.166,-1.26,-1.11,-0.97
1971,1,0.486797327,2.283870968,16.92580645,31.7,24.312903225,204.3173843,0.23,-1.9,-2.087,0.264,-1.31,-1.47,-1.28
1971,2,1.198184587,1.75,17.22142857,30.225,23.723214285,154.5543818,1.44,-1.74,-0.085,0.093,-1.42,-1.28,-1
1971,3,0.39191863,1.574193548,16.57419355,29.12258065,22.8483871,134.1584212,1.98,-1.68,0.522,0.308,-1.17,-1.29,-1.1
1971,4,-0.05512619,1.016666667,12.26,24.37666667,18.318333335,85.21896852,2.58,-1.59,-1.986,0.315,-0.78,-0.97,-0.74
1971,5,0.418747973,0.712903226,6.958064516,17.70645161,12.332258063,51.81288295,0.88,-1.55,-3.079,0.006,-0.87,-0.82,-0.66
1971,6,0.228219637,0.62,4.513333333,14.32333333,9.4183333315,36.76702524,0.21,-1.55,1.025,-0.123,-0.81,-0.78,-0.74
1971,7,-0.184969356,0.638709677,3.032258065,13.92903226,8.4806451625,42.15577515,0.17,-2.2,-1.399,-0.257,-0.62,-0.64,-0.83
1971,8,-0.119118067,0.712903226,3.903225806,15.70645161,9.804838708,60.49992102,1.42,-0.15,0.277,-0.435,-0.81,-0.65,-0.87
1971,9,-0.020363793,0.543333333,6.023333333,19.09,12.5566666665,90.42410294,1.51,0.21,-0.571,-0.64,-0.76,-0.75,-1.06
1971,10,0.691351398,0.406451613,8.122580645,21.4,14.7612903225,127.1610009,1.75,-0.22,-2.545,-0.469,-1.08,-0.78,-0.61
1971,11,1.880624096,4.456666667,11.35666667,23.92,17.638333335,148.9739015,0.55,-1.25,-1.26,0.141,-1.09,-0.85,-0.58
1971,12,1.065242965,1.106451613,13.94193548,28.26129032,21.1016129,190.2882963,0.15,-1.87,-2.58,0.284,-1.15,-0.89,-0.47
1972,1,1.057123357,0.535483871,15.70322581,30.05483871,22.87903226,194.5177396,0.33,-1.99,-3.777,0.209,-0.57,-0.58,-0.41
1972,2,1.693858039,2.331034483,16.62758621,28.94137931,22.78448276,146.9992014,0.67,-1.83,-1.558,-0.136,-0.32,-0.22,-0.03
1972,3,0.355119071,0.025806452,11.64193548,26.59354839,19.117741935,133.0025045,0.13,-2.09,-2.402,0.131,-0.2,-0.25,-0.01
1972,4,-0.021903422,0.676666667,8.736666667,22.64,15.6883333335,84.63889653,-0.46,-1.65,-4.864,0.207,0.32,0.21,0.33
1972,5,-0.517964741,0.925806452,6.480645161,19.03870968,12.7596774205,56.79950497,-1.52,-1.57,-0.768,0.237,0.49,0.33,0.47
1972,6,-1.82786527,0.24,2.183333333,16.28,9.2316666665,43.77170864,-1.68,-1.87,-1.983,0.853,0.93,0.66,0.35
1972,7,-0.523756318,0.54516129,3.138709677,14.38064516,8.7596774185,43.27284225,-1.84,-0.83,-1.437,0.805,1.33,0.83,0.3
1972,8,0.32387072,1.496774194,6.183870968,16.35483871,11.269354839,59.14060562,-1.12,0.25,-3.823,0.623,2.02,1.3,0.19
1972,9,-1.396017356,0.143333333,6.04,21.44333333,13.741666665,102.0092879,-1.48,0.17,-0.078,0.469,1.64,1.19,0.23
1972,10,-0.158818274,0.377419355,9.783870968,23.66451613,16.724193549,137.8554257,-1.13,0.11,-0.151,0.487,1.92,1.77,0.71
1972,11,0.325046917,0.793333333,12.13333333,26.57,19.351666665,167.4157171,-0.38,0.57,1.029,0.794,2.15,1.87,0.61
1972,12,-0.787130764,0.041935484,14.7,31.41290323,23.056451615,215.9083005,-1.47,-0.33,-3.166,0.547,2.44,2.19,0.89
1973,1,-0.420018986,0.84516129,17.38709677,33.2483871,25.317741935,216.7521988,-0.43,-0.46,-1.68,0.108,1.62,1.6,0.85
1973,2,1.835671933,4.3,18.04642857,29.65,23.848214285,146.4371471,-1.47,-0.61,0.564,0.002,0.81,1.08,0.61
1973,3,1.40130713,2.012903226,12.19354839,25.3516129,18.772580645,123.6039299,-0.06,-0.5,0.727,0.099,0.31,0.58,0.44
1973,4,0.610231705,2.39,10.35666667,22.71666667,16.53666667,81.8246882,-0.37,-0.69,-1.379,-0.041,-0.33,-0.07,-0.04
1973,5,1.026095406,1.312903226,6.919354839,16.87096774,11.8951612895,49.13227295,0.25,-0.76,-2.531,0.164,-0.89,-0.56,-0.08
1973,6,1.09338545,2.28,4.723333333,13.81666667,9.2700000015,35.20564233,1.22,-0.97,0.22,-0.111,-0.96,-0.86,-0.56
1973,7,0.073855676,0.861290323,4.096774194,14.1516129,9.124193547,41.48607416,0.63,-0.57,0.189,-0.399,-1.25,-1.14,-0.75
1973,8,1.391028294,4.025806452,4.758064516,15.07741935,9.917741933,56.80065659,1.18,-1.14,1.722,-0.494,-1.22,-1.21,-0.95
1973,9,1.190692548,1.513333333,8.236666667,18.44333333,13.3399999985,81.98007193,1.27,-0.51,-0.263,-0.667,-1.18,-1.4,-1.21
1973,10,1.535842388,3.674193548,10.46129032,21.40967742,15.93548387,119.6347953,0.85,-0.87,0.271,-0.289,-1.35,-1.58,-1.3
1973,11,0.987360468,1.373333333,10.47333333,24.78,17.626666665,158.9219853,2.85,-1.81,-1.259,-0.034,-1.59,-2.07,-1.58
1973,12,0.486254831,1.541935484,14.76129032,29.56451613,22.162903225,198.7549518,1.76,-0.76,1.811,0.117,-1.6,-2.18,-1.86
1974,1,2.400649904,8.190322581,17.7483871,29.86774194,23.80806452,182.8333894,2.16,-1.22,-0.429,0.344,-1.58,-2.02,-1.72
1974,2,0.877864694,1.185714286,15.33571429,29.83928571,22.5875,158.7608751,1.49,-1.65,2.206,0.236,-1.19,-1.5,-1.15
1974,3,0.247546492,1.335483871,16.37096774,29.20322581,22.787096775,135.4628463,2.1,-0.9,2.075,0.349,-0.94,-1.44,-1.15
1974,4,2.717896649,3.506666667,12.16333333,20.07,16.116666665,64.64379873,1.27,-0.52,-0.702,0.022,-0.57,-1,-0.94
1974,5,0.743266311,3.135483871,8.151612903,18.50322581,13.3274193565,52.52687433,1.24,-0.28,-0.856,-0.159,-0.37,-0.79,-0.76
1974,6,-0.940732013,0.326666667,3.45,15.33333333,9.391666665,40.42661966,0.14,-0.31,-0.127,0.087,-0.22,-0.7,-0.81
1974,7,0.350293163,1.993548387,3.429032258,13.92258065,8.675806454,41.67565781,1.23,-0.08,-1.025,-0.152,-0.22,-0.65,-0.9
1974,8,1.426856172,1.987096774,5.751612903,14.98387097,10.3677419365,54.59781176,0.56,0.27,-4.387,-0.385,0.04,-0.32,-0.73
1974,9,1.772856705,1.846666667,6.36,16.58666667,11.473333335,77.14129927,1.16,0.44,1.902,-0.555,-0.23,-0.35,-0.89
1974,10,1.580482292,1.929032258,8.925806452,20.31935484,14.622580646,117.2931297,0.72,-0.1,-1.114,-0.686,-0.63,-0.75,-0.96
1974,11,1.206106706,0.613333333,9.596666667,23.91666667,16.7566666685,155.091435,-0.42,0.43,-2.672,-0.428,-0.75,-0.96,-1.02
1974,12,0.480364412,0.2,12.47741935,28.42903226,20.453225805,197.4936377,-0.14,-0.12,-2.55,-0.291,-0.74,-0.86,-0.9
1975,1,0.564054895,0.503225806,13.21612903,29.72903226,21.472580645,201.4370737,-0.62,-0.84,-2.68,-0.301,-0.44,-0.37,-0.7
1975,2,-0.347912782,0.157142857,15.8,32.16428571,23.982142855,174.460965,0.46,-0.71,-0.986,-0.17,-0.5,-0.33,-0.35
1975,3,1.126609707,0.922580645,12.70967742,25.90645161,19.308064515,125.5980402,1.14,-0.51,-0.514,-0.364,-0.44,-0.59,-0.6
1975,4,-0.189524297,0.21,9.143333333,22.98333333,16.0633333315,85.39151955,1.48,-1.3,-0.488,0.163,-0.27,-0.59,-0.72
1975,5,0.104205185,1.012903226,8.490322581,19.02258065,13.7564516155,53.71348597,0.51,-1.02,-2.954,0.146,-0.93,-1,-0.88
1975,6,-1.56859043,0.466666667,3.736666667,16.46333333,10.0999999985,42.92635363,1.69,-1.16,-0.993,0.169,-1.1,-1.25,-1.02
1975,7,-1.192592263,1.4,5.74516129,16.74516129,11.24516129,46.81038535,2.13,-0.4,-2.949,0.058,-0.88,-1.24,-1.4
1975,8,0.759248736,2.019354839,4.822580645,15.33548387,10.0790322575,57.66446453,2.03,-1.07,1.094,-0.232,-0.63,-1.16,-1.62
1975,9,0.625847315,3.606666667,8.256666667,19.7,13.9783333335,88.58396423,2.15,-1.23,2.791,-0.751,-1.06,-1.44,-1.92
1975,10,2.312365278,3.903225806,9.748387097,19.57419355,14.6612903235,109.0549483,1.67,-1.29,0.598,-0.896,-1.22,-1.47,-1.93
1975,11,0.662767541,0.64,12.71333333,26.24666667,19.48,162.6532534,1.25,-2.08,-1.192,-0.205,-1.22,-1.46,-1.88
1975,12,0.741207074,4.174193548,15.88709677,30.00322581,22.94516129,197.886695,2.05,-1.61,-0.211,-0.1,-1.54,-1.64,-1.88
1976,1,1.241916564,0.909677419,14.96129032,29.45806452,22.20967742,192.2821558,1.19,-1.14,-1.788,0.07,-1.65,-1.8,-1.42
1976,2,0.268745772,0.531034483,17.55517241,31.93448276,24.744827585,166.5232316,1.18,-1.85,0.478,0.157,-1.02,-1.05,-0.97
1976,3,-0.582038143,0.2,13.03225806,28.88064516,20.95645161,143.7530971,1.33,-0.96,-0.372,0.12,-0.57,-0.68,-0.59
1976,4,-0.334223943,0.153333333,9.093333333,23.19666667,16.1450000015,86.40794757,0.24,-0.89,1.621,0.197,-0.23,-0.42,-0.51
1976,5,-1.118129626,0.129032258,3.932258065,18.91612903,11.4241935475,59.33199861,0.5,-0.68,1.331,0.076,-0.07,-0.49,-0.52
1976,6,-1.346012857,0.433333333,3.106666667,15.86,9.4833333335,42.02151883,-0.16,-0.67,-0.408,0.483,0.61,0,-0.46
1976,7,-1.5296419,0.348387097,1.332258065,15.26774194,8.3000000025,47.34494486,-1.24,0.61,0.914,0.69,0.85,0.15,-0.49
1976,8,-0.89327473,0.561290323,3.083870968,16.58064516,9.832258064,64.75906998,-1.46,1.28,-0.162,0.219,0.97,0.31,-0.45
1976,9,0.039064241,0.646666667,5.856666667,18.95333333,12.4049999985,90.07555529,-1.29,0.82,-0.119,-0.102,0.94,0.57,-0.05
1976,10,1.773869807,1.883870968,8.903225806,19.92580645,14.414516128,114.6274813,0.13,1.11,-1.65,-0.072,1.1,0.86,0.15
1976,11,0.763287938,0.806666667,10.71,25.20333333,17.956666665,161.4453823,0.76,1.25,-4.87,-0.058,1.05,0.88,0.31
1976,12,0.345741059,1.051612903,13.21612903,29.04193548,21.129032255,200.1885698,-0.48,1.22,-7.27,0.098,0.76,0.64,0.05
1977,1,0.094020838,0.935483871,15.75483871,31.63225806,23.693548385,208.6934311,-0.39,1.65,-4.169,0.063,0.95,0.84,0.04
1977,2,-0.040804006,0.996428571,17.55714286,32.53214286,25.04464286,171.1350541,0.65,1.11,-0.07,-0.181,0.61,0.55,0.09
1977,3,0.669883595,0.832258065,13.0516129,26.81935484,19.93548387,130.4553664,-1.2,0.72,-1.407,0.274,0.4,0.4,0.03
1977,4,0.358789414,0.593333333,7.013333333,21.29,14.1516666665,81.83214175,-1.17,0.3,-2.583,0.046,-0.51,-0.25,-0.13
1977,5,0.420280257,0.812903226,7.7,18.09354839,12.896774195,51.9049875,-1.18,0.31,-1.734,-0.261,-0.22,-0.03,-0.11
1977,6,0.069388684,0.98,3.56,14.25333333,8.906666665,37.66506311,-2.33,0.42,-1.904,0.019,0.16,0.36,0.12
1977,7,-0.811775736,0.348387097,1.616129032,14.14516129,7.880645161,44.17095357,-1.45,0.19,-1.396,-0.074,0.15,0.45,0.36
1977,8,-1.929225826,0.316129032,4.709677419,19.53548387,12.1225806445,73.49832556,-1.42,0.64,-1.583,-0.148,-0.21,0.25,0.39
1977,9,0.090753573,0.786666667,5.213333333,18.65333333,11.9333333315,89.82370301,-0.95,-0.55,1.194,-0.153,0.01,0.44,0.49
1977,10,-1.080363902,0.516129032,9.709677419,25.6483871,17.6790322595,151.8077139,-1.39,-0.61,-0.1,0.404,0.55,0.89,0.48
1977,11,-0.082699191,0.613333333,11.94,27.17333333,19.556666665,172.9219209,-1.56,-0.72,-0.426,-0.004,0.58,1.03,0.62
1977,12,-0.360787974,0.077419355,14.09354839,30.41935484,22.256451615,209.2148661,-1.23,-0.69,-1.338,0.049,0.53,1.09,0.73
1978,1,0.825397245,1.077419355,15.23225806,30.2516129,22.74193548,198.3208443,-0.48,0.34,1.292,-0.574,0.44,0.72,0.48
1978,2,-0.258271868,0.107142857,15,31.64642857,23.323214285,173.1835439,-2.63,1.45,-0.439,-0.45,0.23,0.51,0.38
1978,3,0.635468617,1.864516129,15.7483871,28.35806452,22.05322581,131.854858,-0.82,1.34,-0.446,-0.482,-0.14,0.06,0.03
1978,4,-0.1969533,0.54,9.376666667,23.17,16.2733333335,85.77608672,-0.88,1.29,-1.434,-0.139,-0.72,-0.37,-0.08
1978,5,-0.258694391,1.909677419,8.064516129,19.62903226,13.8467741945,56.44527737,1.5,0.9,-2.251,-0.453,-0.81,-0.49,-0.06
1978,6,1.560983652,2.333333333,5.623333333,13.51,9.5666666665,33.14599849,0.4,0.15,0.496,-0.061,-0.7,-0.45,-0.33
1978,7,1.954538281,3.641935484,4.012903226,12.60967742,8.311290323,37.20216157,0.53,-1.24,-3.766,-0.01,-0.72,-0.48,-0.25
1978,8,1.275816556,1.006451613,4.222580645,14.16774194,9.1951612925,54.30765845,0.12,-0.56,3.034,-0.112,-0.72,-0.62,-0.37
1978,9,1.512434857,2.816666667,6.913333333,17.51,12.2116666665,80.50492908,0.06,-0.44,0.963,-0.155,-0.47,-0.6,-0.45
1978,10,0.056732051,0.890322581,7.858064516,22.5483871,15.203225808,135.5712349,-0.76,0.1,-0.756,-0.343,-0.14,-0.34,-0.31
1978,11,0.60469361,2.026666667,11.43666667,25.94333333,18.69,164.8322325,-0.28,-0.07,-1.952,-0.335,-0.02,-0.15,-0.16
1978,12,0.559838317,0.709677419,12.53548387,28.38709677,20.46129032,196.9151295,-0.21,-0.43,0.093,-0.19,0.26,0.07,-0.1
1979,1,-1.366304813,0.941935484,18.02258065,35.62903226,26.825806455,236.3525226,-0.45,-0.58,0.396,0.382,-0.09,0.05,0.18
1979,2,-0.258169443,0.25,16.92142857,32.51785714,24.719642855,173.3250053,0.61,-1.33,0.61,-0.078,-0.2,0.09,0.3
1979,3,-0.475613378,0.380645161,14.20967742,29.21935484,21.71451613,142.6339846,-0.49,0.3,1.709,0.066,-0.08,0.13,0.22
1979,4,0.768298417,1.653333333,8.703333333,21.53666667,15.1200000015,79.93676253,-0.65,0.89,-0.171,-0.132,0.24,0.17,0.07
1979,5,0.437976737,1.670967742,6.058064516,17.56129032,11.809677418,52.67177192,0.46,1.09,0.41,-0.364,0.08,-0.09,-0.13
1979,6,-1.107115884,0.973333333,5.34,16.61333333,10.976666665,41.67053934,0.58,0.17,2.032,0.222,0.3,0.04,-0.15
1979,7,-1.18434713,0.058064516,2.006451613,14.75806452,8.3822580665,45.43198796,-0.76,0.84,2.268,-0.218,-0.04,-0.2,-0.06
1979,8,-0.307747776,1.329032258,3.438709677,15.96451613,9.7016129035,62.091228,-0.69,0.52,0.042,-0.114,0.47,0.21,-0.13
1979,9,1.201745686,2.2,6.69,17.81,12.25,82.57424109,0.11,1,1.365,-0.174,0.81,0.48,-0.15
1979,10,0.874186168,1.561290323,9.106451613,21.66451613,15.3854838715,126.0390161,-0.37,1.06,0.367,-0.154,0.57,0.32,0.02
1979,11,-0.280414586,0.546666667,12.12,27.6,19.86,175.7317587,-0.61,0.48,-1.851,-0.128,0.52,0.35,0.06
1979,12,-0.674414556,0,13.98387097,30.90645161,22.44516129,214.0078543,-0.9,-0.42,-2.051,-0.032,0.58,0.69,0.5
1980,1,0.870938721,0.161290323,13.99354839,29.52258065,21.75806452,196.7639245,0.28,-0.11,-0.894,-0.093,0.42,0.55,0.44
1980,2,-0.176240402,0.013793103,15.12413793,31.53448276,23.329310345,171.9765826,-0.02,1.32,-2.702,-0.12,0.02,0.33,0.6
1980,3,-0.432362371,0.55483871,11.52580645,28.03870968,19.782258065,142.290287,-1.06,1.09,-4.033,-0.317,-0.13,0.09,0.4
1980,4,-0.152863598,1.54,10.39666667,23.76666667,17.08166667,86.45297097,-1.6,1.49,-4.604,-0.02,0.04,0.2,0.3
1980,5,-0.138347913,0.670967742,8.041935484,19.06451613,13.553225807,54.59568293,-0.35,1.2,-0.47,0.014,0.07,0.13,0.35
1980,6,-0.10601703,1.026666667,3.693333333,14.56666667,9.1300000015,38.29835897,-0.68,-0.22,0.546,-0.268,0.35,0.37,0.24
1980,7,-0.271366175,0.690322581,3.667741935,14.32580645,8.9967741925,42.51026089,-0.14,0.23,-2.87,-0.564,-0.1,0.02,0.17
1980,8,-1.006402198,0.75483871,4.958064516,17.53548387,11.246774193,65.71475834,-0.06,0.51,-1.402,-0.71,-0.18,-0.23,-0.09
1980,9,-1.066238543,0.56,7.056666667,21.23666667,14.1466666685,99.13143358,-0.54,0.1,-2.423,-0.639,-0.04,-0.12,-0.1
1980,10,-0.554598198,1.090322581,9.287096774,24.35483871,16.820967742,144.0319316,-0.34,1.35,0.976,-0.498,-0.26,-0.11,0.1
1980,11,-0.884064375,0.34,12.81,29.06666667,20.938333335,185.2427176,-0.47,0.37,-3.182,-0.294,0.01,0.1,0.27
1980,12,-0.605367813,1.516129032,15.61612903,31.64516129,23.63064516,214.4164453,-0.21,-0.1,-2.065,-0.413,0.2,0.36,0.13
1981,1,-1.398494287,1.838709677,18.59032258,36.06129032,27.32580645,238.0793362,0.27,0.59,1.081,-0.136,-0.74,-0.45,-0.11
1981,2,-0.350757428,1.235714286,18.29285714,33.46071429,25.876785715,175.5786958,-0.47,1.46,1.466,0.056,-0.65,-0.45,-0.03
1981,3,0.60026379,1.780645161,12.14516129,26.67419355,19.40967742,132.1462722,-2.01,0.99,-2.838,0.127,-0.24,-0.02,0.18
1981,4,-0.354287037,0.046666667,10.48666667,23.80666667,17.14666667,86.45196346,-0.6,1.45,-4.384,0.168,-0.33,-0.17,-0.08
1981,5,0.476294165,1.451612903,7.912903226,18.30322581,13.108064518,52.25414616,0.82,1.75,-0.251,0.062,-0.21,-0.11,-0.05
1981,6,1.515060852,3.393333333,5.36,13.84666667,9.603333335,34.42979421,1.28,1.69,0.406,-0.126,-0.03,-0.15,-0.28
1981,7,1.21171125,2.470967742,3.951612903,13.23870968,8.5951612915,39.08736433,0.87,0.84,-1.605,-0.463,-0.34,-0.43,-0.42
1981,8,1.436787717,1.825806452,4.806451613,14.46451613,9.6354838715,54.39098341,0.4,0.18,-3.468,-0.516,-0.32,-0.18,-0.31
1981,9,0.0532227,1.313333333,7.703333333,19.84,13.7716666665,90.63479191,0.52,0.42,-2.525,-0.651,0.04,-0.07,-0.17
1981,10,-0.440927171,0.458064516,8.561290323,23.74193548,16.1516129015,141.7754453,-0.71,0.18,-1.118,-0.447,0.11,-0.03,-0.13
1981,11,0.407129491,0.766666667,11.66,26.22,18.94,166.2663263,0.07,0.8,1.169,-0.204,-0.1,-0.27,-0.11
1981,12,0.003259223,0.516129032,13.33548387,29.56451613,21.45,204.3942702,0.41,0.67,1.831,0.05,0.29,0.07,0.1
1982,1,-0.100416921,2.025806452,17.49354839,32.87096774,25.182258065,212.7498204,0.87,0.34,-1.221,0.209,0.2,-0.04,-0.13
1982,2,-0.414919772,0,16.44642857,32.55357143,24.5,175.2300789,-0.03,0.2,1.454,0.246,0.01,-0.13,-0.06
1982,3,0.209206083,1.664516129,14.31290323,28.29032258,21.301612905,136.2036785,0.05,0.19,3.758,0.154,-0.11,-0.02,0.18
1982,4,-0.434859338,0.273333333,8.796666667,23.28,16.0383333335,87.28914077,-0.46,-0.19,2.479,0.194,0.2,0.24,0.37
1982,5,-0.342193536,0.625806452,6.348387097,18.60322581,12.4758064535,55.58837136,-0.74,-0.58,-1.343,0.302,0.63,0.65,0.52
1982,6,-0.632998776,0.58,1.086666667,14.14666667,7.6166666685,39.6143599,-2.49,-0.78,0.119,0.369,0.89,0.92,0.62
1982,7,-1.455147873,0.038709677,0.135483871,14.66129032,7.3983870955,46.66754458,-1.89,0.58,-0.557,0.362,0.62,0.64,0.22
1982,8,-2.346803916,0.051612903,4.887096774,21,12.943548387,78.72453917,-2.66,0.39,0.848,0.369,1.12,0.93,0.26
1982,9,-0.315526822,1.06,5.44,19.43666667,12.438333335,93.22188517,-2.12,0.84,1.402,0.548,1.81,1.39,0.38
1982,10,-0.407672999,0.283870968,7.564516129,23.27741935,15.4209677395,141.135411,-2.2,0.37,-3.148,0.783,2.34,2,0.85
1982,11,-1.544560909,0.186666667,13.01333333,30.79,21.901666665,198.5264445,-3.25,-0.25,-1.163,0.407,2.69,2.07,0.62
1982,12,-0.03509173,0.787096774,15.3,30.50967742,22.90483871,205.2053995,-2.48,0.26,-3.454,-0.093,3.07,2.33,0.66
1983,1,-0.190973825,0,13.86774194,31.22258065,22.545161295,212.1485133,-3.36,0.56,-3.782,-0.416,2.9,2.43,0.76
1983,2,-1.250655018,0.964285714,18.2,35.13214286,26.66607143,188.8616403,-3.46,1.14,-1.556,-0.507,2.44,2.22,0.73
1983,3,0.549731251,2.109677419,16.26129032,28.79354839,22.527419355,133.0135129,-3.25,2.11,1.233,-0.652,2.01,1.69,0.52
1983,4,1.431751794,1.486666667,8.596666667,20.27,14.4333333335,74.64825399,-1.41,1.87,-0.999,-0.481,1.73,1.12,0.26
1983,5,1.621295795,3.006451613,8.587096774,17.16774194,12.877419357,47.13171302,0.79,1.8,-0.334,0.021,1.96,1.12,0.29
1983,6,0.53843318,0.7,4.346666667,13.85,9.0983333335,35.76233059,-0.58,2.36,-0.187,0.484,1.74,0.62,0.03
1983,7,1.397858336,2.15483871,3.367741935,12.59354839,7.9806451625,38.05117151,-0.7,3.51,1.406,0.621,1.03,-0.11,-0.34
1983,8,0.533299613,1.374193548,5.512903226,15.75483871,10.633870968,58.04920042,-0.37,1.85,0.453,0.457,0.83,-0.13,-0.36
1983,9,1.00287075,1.646666667,7.046666667,18.18666667,12.6166666685,83.65693227,0.91,0.91,-1.55,0.037,0.18,-0.5,-0.64
1983,10,0.532874427,0.806451613,8.95483871,22.10322581,15.52903226,129.52525,0.34,0.96,1.689,-0.128,-0.49,-1.03,-0.86
1983,11,0.679698686,0.626666667,11.54666667,25.68666667,18.61666667,162.4087251,-0.12,1.02,1.837,-0.22,-0.79,-1.13,-0.89
1983,12,-0.132403169,1.303225806,14.87741935,30.52580645,22.7016129,207.1046515,-0.17,1.69,-0.03,-0.031,-0.62,-0.95,-0.68
1984,1,1.759661908,3.896774194,14.19677419,28.60967742,21.403225805,187.8606346,-0.03,1.5,-2.978,-0.158,-0.61,-0.8,-0.7
1984,2,-0.228835896,0.24137931,14.92758621,31.57931034,23.253448275,172.9172337,0.43,1.21,-1.582,-0.069,-0.44,-0.53,-0.65
1984,3,0.339625281,0.4,10.86129032,26.35806452,18.60967742,133.5420845,-0.85,1.77,-0.366,-0.022,-0.25,-0.48,-0.76
1984,4,-0.107942789,1.006666667,9.483333333,23.17333333,16.3283333315,85.59212233,0.39,1.52,-0.101,0.125,-0.43,-0.6,-0.85
1984,5,-1.129456833,0.109677419,5.209677419,19.36774194,12.2887096795,59.37996503,-0.03,1.3,-1.311,-0.225,-0.77,-0.64,-0.85
1984,6,-2.268887079,0.22,2.896666667,17.32666667,10.1116666685,45.72791465,-1.22,0.18,1.39,-0.243,-1.1,-0.9,-0.78
1984,7,0.351957798,1.864516129,2.967741935,13.67741935,8.3225806425,41.54094336,0.12,-0.18,0.127,-0.269,-0.59,-0.4,-0.51
1984,8,0.779936214,2.070967742,5.84516129,15.80322581,10.82419355,57.62221698,0.1,-0.03,-1.791,-0.385,-0.5,-0.4,-0.57
1984,9,1.565866633,1.086666667,6.133333333,16.70666667,11.4200000015,78.29497586,0.17,0.67,-0.972,-0.502,-0.39,-0.35,-0.34
1984,10,0.144276394,0.793548387,8.390322581,22.57741935,15.4838709655,134.3618857,-0.61,0.58,-1.558,-0.494,-0.86,-0.83,-0.7
1984,11,-0.024477699,0.56,12.11333333,27.13666667,19.625,172.0399954,0.12,0.71,0.445,-0.295,-0.98,-1.18,-0.91
1984,12,0.613585958,0.090322581,13.30645161,28.56129032,20.933870965,195.5588415,-0.24,0.82,-3.86,-0.209,-1.36,-1.53,-1.11
1985,1,-0.263372745,0.341935484,14.03548387,31.46129032,22.748387095,213.6526444,-0.55,1.27,-2.436,-0.401,-1.01,-0.89,-0.53
1985,2,-0.024480914,0.042857143,15.34642857,31.35714286,23.351785715,169.9624854,0.79,0.94,-0.359,-0.547,-1.02,-0.91,-0.6
1985,3,-0.361992424,0.283870968,15.82580645,29.76129032,22.793548385,141.1883001,0.2,0.57,-0.289,-0.441,-0.94,-0.96,-0.78
1985,4,-0.13414538,0.446666667,10.51,23.54333333,17.026666665,85.22296737,1.42,0.19,1.114,-0.125,-0.98,-0.98,-0.84
1985,5,-0.392115762,0.916129032,7.096774194,19.09677419,13.096774192,56.13557713,-0.15,0,-0.438,-0.143,-1.11,-0.9,-0.75
1985,6,-0.259792168,0.32,3.406666667,14.36666667,8.8866666685,38.1032543,-1.39,0.18,-1.783,-0.516,-0.85,-0.76,-0.74
1985,7,-1.282889401,0.464516129,1.95483871,15.06129032,8.508064515,46.28108626,-0.2,1.07,2.198,-0.307,-0.9,-0.61,-0.43
1985,8,1.419417571,2.75483871,4.541935484,14.60645161,9.574193547,55.39964982,0.66,0.81,1.555,-0.346,-0.79,-0.49,-0.3
1985,9,1.022899589,2.173333333,4.983333333,17.36666667,11.1750000015,84.02140651,0,0.44,2.745,-0.132,-0.74,-0.57,-0.3
1985,10,0.19742997,0.974193548,9.622580645,23.02258065,16.3225806475,133.8720035,-0.76,0.29,0.375,-0.339,-0.84,-0.64,-0.28
1985,11,0.074127178,0.786666667,12.24,27.04666667,19.643333335,170.8785757,-0.35,-0.75,1.402,0.197,-0.68,-0.43,-0.17
1985,12,1.858106893,2.167741935,13.78387097,27,20.391935485,179.4760684,0.12,0.38,0.905,-0.348,-0.67,-0.4,-0.08
1986,1,0.53289153,0,13.44516129,29.81612903,21.63064516,201.3767396,0.82,1.12,0.393,-0.047,-0.82,-0.79,-0.37
1986,2,0.290567698,0.292857143,14.675,30.52142857,22.598214285,165.9919019,-1.28,1.61,-3.732,-0.056,-0.54,-0.64,-0.23
1986,3,-1.532690342,0,14.31612903,31.55806452,22.937096775,157.602735,-0.09,2.18,-1.342,-0.1,-0.47,-0.51,-0.33
1986,4,-0.157591736,0.733333333,9.96,23.4,16.68,85.68087298,0.11,1.55,0.03,-0.211,-0.45,-0.41,-0.27
1986,5,0.367712733,1.316129032,7.129032258,18.0516129,12.590322579,52.67837506,-0.63,1.16,-3.884,-0.074,-0.63,-0.47,-0.22
1986,6,-0.06934561,0.44,2.61,13.83,8.22,37.58946822,1.01,0.89,-0.772,-0.165,-0.27,-0.08,0.05
1986,7,1.448142546,2.361290323,3.825806452,12.81612903,8.320967741,38.05826462,0.24,1.38,-0.342,-0.449,0.03,0.16,0.15
